id,node_id,position
355566413,3611642700,4
355566414,3611642703,4
355566415,3611642707,4
355566416,3611642710,4
355566417,3611642714,4
355566418,3611642735,4
355566419,3611642718,4
355566420,3611642740,4
355566421,3611642724,4
355566422,3611642745,4
355566423,3611642729,4
355566424,3611642748,4
355573561,3611746985,4
355573562,3611746986,6
355573563,3611746988,6
355573564,3611746990,4
355573565,3611746989,4
355573566,3611746984,6
355573567,3611746981,6
355573568,3611746980,4
355573569,3611746975,4
355573570,3611746973,6
355573571,3611746970,6
355573572,3611746968,4
355573573,3611746961,4
355573574,3611746958,6
355573575,3611746955,6
355573576,3611746954,4
355573577,3611746952,6
355573578,3611746946,6
355573579,3611746943,4
355573580,3611746940,4
355573581,3611746938,6
355573582,3611746932,6
355573583,3611746930,4
355573584,3611746924,4
355573585,3611746916,4
355573586,3611746919,6
355573587,3611746913,6
355573588,3611746915,6
355573589,3611746907,6
355573590,3611746904,4
355573591,3611746897,4
355573592,3611746890,6
355573593,3611746900,4
355573594,3611746881,6
355573595,3611746896,6
355573596,3611746887,6
355573597,3611746877,4
355573598,3611746879,4
355573599,3611746873,4
355573600,3611746870,6
355573601,3611746864,6
355573602,3611746862,4
355573603,3611746858,4
355573604,3611746855,6
355573605,3611746850,6
355573606,3611746848,4
355573607,3611746844,4
355573608,3611746842,6
355573609,3611746836,6
355573610,3611746833,4
355573611,3611746821,4
355573612,3611746830,4
355573613,3611746817,6
355573614,3611746827,6
355573615,3611746809,6
355573616,3611746820,6
355573617,3611746802,4
355573618,3611746815,4
355573619,3611746794,6
355573620,3611746804,4
355573621,3611746685,6
355573622,3611746800,6
355573623,3611746691,6
355573624,3611746684,4
355573625,3611746680,6
355573626,3611746670,4
355573627,3611746672,6
355573628,3611746666,6
355573629,3611746668,4
355573630,3611746657,6
355573631,3611746656,4
355573632,3611746646,4
355573633,3611746652,6
355573634,3611746641,6
355573635,3611746644,6
355573636,3611746633,6
355573637,3611746639,4
355573638,3611746628,4
355573639,3611746629,4
355573640,3611746625,6
355573641,3611746619,6
355573642,3611746617,4
355573643,3611746613,4
355573644,3611746611,6
355573645,3611746605,6
355573646,3611746603,4
355573647,3611746598,4
355573648,3611746596,6
355573649,3611746190,6
355574472,3611755225,4
355574473,3611755224,6
355574474,3611755221,6
355574475,3611755220,4
355574476,3611755218,6
355574477,3611755212,6
355574478,3611755210,4
355574479,3611755206,4
355574480,3611755205,6
355574481,3611755198,6
355574482,3611755195,4
355574483,3611755193,6
355574484,3611755188,6
355574485,3611755185,4
355574486,3611755181,4
355574487,3611755177,6
355574488,3611755170,6
355574489,3611755162,4
355574490,3611755167,4
355574491,3611755153,4
355574492,3611755161,6
355574493,3611755155,6
355574494,3611755149,6
355574495,3611755154,4
355574496,3611755138,6
355574497,3611755148,6
355574498,3611755133,4
355574499,3611755136,6
355574500,3611755125,4
355574501,3611755132,4
355574502,3611755121,6
355574503,3611755120,4
355574504,3611755109,6
355574505,3611755111,6
355574506,3611755105,4
355574507,3611755106,6
355574508,3611755102,4
355574509,3611755100,6
355574510,3611755094,6
355574511,3611755091,4
355574512,3611755088,4
355574513,3611755086,6
355574514,3611755080,6
355574515,3611755078,4
355574516,3611755074,4
355574517,3611755071,6
355574518,3611755065,6
355574519,3611755062,4
355574520,3611755050,4
355574521,3611755060,6
355574522,3611755046,6
355574523,3611755051,6
355574524,3611755037,6
355574525,3611755047,4
355574526,3611755033,4
355574527,3611755038,4
355574528,3611755021,4
355574529,3611755034,6
355574530,3611755017,6
355574531,3611755023,6
355574532,3611755008,6
355574533,3611755020,4
355574534,3611755004,4
355574535,3611755003,4
355574536,3611754994,4
355574537,3611754997,6
355574538,3611754891,6
355574539,3611754892,6
355574540,3611754884,6
355574541,3611754882,4
355574542,3611754881,6
355574543,3611754877,6
355574544,3611754872,4
355574545,3611754869,4
355574546,3611754867,6
355574547,3611754863,6
355574548,3611754858,4
355574549,3611754856,6
355574550,3611754853,6
355574551,3611754851,4
355574552,3611754842,4
355574553,3611754841,6
355574554,3611754838,6
355574555,3611754834,4
355574556,3611754830,4
355574557,3611754829,6
355574558,3611754826,6
355574559,3611754824,4
355574560,3611754817,4
355574561,3611754816,6
355574562,3611754813,6
355574563,3611754811,4
355574566,3611753553,34
355755307,3612930487,23
355755308,3612940397,23
355755309,3612940402,23
355764750,3613033764,18
355764751,3613034021,18
355764752,3613033114,4
355764753,3613034779,4
355764754,3613034214,4
355764755,3613034328,4
355764756,3613034324,4
355764757,3613034880,4
355764758,3613033467,4
355764759,3613033019,4
355764760,3613034137,4
355764761,3613033095,4
355764762,3613034702,4
355764763,3613034482,4
355764764,3613034028,4
355764765,3613034014,4
355764766,3613034401,4
355764767,3613034509,4
355764768,3613034495,4
355764769,3613034309,4
355764770,3613033440,4
355764771,3613033791,4
355764772,3613034822,4
355764773,3613034018,4
355764774,3613034770,4
355764775,3613033409,4
355764777,3613034063,4
355764778,3613034262,4
355764779,3613034573,4
355764780,3613033133,4
355764781,3613034317,4
355764782,3613034336,4
355764783,3613034267,4
355764784,3613032993,4
355764785,3613033740,4
355764786,3613034104,4
355764787,3613033781,4
355764788,3613032996,4
355764789,3613033704,4
355764790,3613034600,4
355764791,3613034625,4
355764792,3613034268,4
355764793,3613034532,4
355764794,3613033410,4
355764795,3613034803,4
355764796,3613034228,4
355764797,3613033063,4
355764798,3613034123,4
355764799,3613034100,4
355764800,3613033462,4
355764801,3613034862,4
355764802,3613033473,4
355764803,3613034648,4
355764804,3613034463,4
355764805,3613033141,4
355764806,3613034611,4
355764807,3613034507,4
355764808,3613033742,4
355764809,3613034184,4
355764810,3613033090,4
355764811,3613033013,4
355764812,3613034436,4
355764813,3613034719,4
355764814,3613034872,4
355764815,3613034591,4
355764816,3613034094,4
355764817,3613034633,4
355764818,3613033073,4
355764819,3613034428,4
355764820,3613033787,4
355764821,3613033433,4
355764822,3613034535,4
355764823,3613034354,4
355764824,3613034867,4
355764825,3613033995,4
355764826,3613034064,4
355764827,3613033059,4
355764828,3613034456,4
355764829,3613034248,4
355764830,3613034315,4
355764831,3613033053,4
355764832,3613034743,4
355764833,3613034277,4
355764834,3613033751,4
355764835,3613034087,4
355764837,3613034499,4
355764838,3613033733,4
355764840,3613033085,4
355764841,3613034658,4
355764843,3613034660,4
355764844,3613034548,4
355764846,3613034760,4
355764847,3613034186,4
355764848,3613033046,4
355764849,3613034151,4
355764850,3613034273,4
355764851,3613034136,4
355764852,3613034086,4
355764853,3613033094,4
355764854,3613034627,4
355764855,3613034682,4
355764856,3613034637,4
355764857,3613034472,4
355764858,3613033696,4
355764859,3613034759,4
355764860,3613034145,4
355764861,3613033030,4
355764862,3613033993,4
355764863,3613034127,4
355764864,3613034212,4
355764865,3613034676,4
355764866,3613034567,4
355764867,3613034659,4
355764868,3613033113,4
355764869,3613034519,4
355764870,3613034450,4
355764871,3613033395,4
355764872,3613031772,4
355764873,3613033749,4
355764874,3613034054,4
355764875,3613034869,4
355764876,3613034604,4
355764877,3613034887,4
355764878,3613034047,4
355764879,3613034554,4
355764880,3613034407,4
355764881,3613033776,4
355764882,3613031765,4
355764883,3613034378,4
355764884,3613033076,4
355764885,3613034525,4
355764886,3613034735,4
355764887,3613034834,4
355764888,3613033401,4
355764889,3613033482,4
355764890,3613034792,4
355764891,3613034462,4
355764892,3613034384,4
355764893,3613033434,4
355764894,3613034876,4
355764895,3613033060,4
355764896,3613034894,4
355764897,3613034683,4
355764898,3613033004,4
355764899,3613034130,4
355764900,3613034787,4
355764901,3613034222,4
355764902,3613034242,4
355764903,3613034299,4
355764904,3613034860,4
355764905,3613034565,4
355764906,3613034049,4
355764907,3613034355,4
355764908,3613033100,4
355764909,3613033143,4
355764910,3613034703,4
355764911,3613034847,4
355764912,3613033181,4
355764913,3613033101,4
355764914,3613034585,4
355764915,3613034492,4
355764916,3613034775,4
355764917,3613034148,4
355764918,3613034318,4
355764919,3613034031,4
355764920,3613034576,4
355764921,3613034529,4
355764922,3613033037,4
355764923,3613034200,4
355764924,3613033018,4
355764925,3613033178,4
355764926,3613033721,4
355764927,3613034610,4
355764928,3613034555,4
355764929,3613034113,4
355764930,3613031783,4
355764931,3613034521,4
355764932,3613034778,4
355764933,3613033172,4
355764934,3613034119,4
355764935,3613033138,4
355764936,3613034135,4
355764937,3613033140,4
355764938,3613034207,4
355764939,3613034583,4
355764940,3613033701,4
355764941,3613033744,4
355764942,3613034656,4
355764943,3613034211,4
355764944,3613034412,4
355764945,3613033176,4
355764946,3613034030,4
355764947,3613034060,4
355764948,3613034274,4
355764949,3613033171,4
355764950,3613034750,4
355764951,3613034898,4
355764952,3613034408,4
355764953,3613034851,4
355764954,3613034795,4
355764955,3613034668,4
355764956,3613034178,4
355764957,3613034146,4
355764958,3613034314,4
355764959,3613033156,4
355764960,3613034350,4
355764961,3613034102,4
355764962,3613034290,4
355764963,3613033491,4
355764964,3613033417,4
355764965,3613034467,4
355764966,3613034566,4
355764967,3613034669,4
355764968,3613034798,4
355764969,3613034457,4
355764970,3613034019,4
355764971,3613034564,4
355764972,3613034858,4
355764973,3613034027,4
355764974,3613033129,4
355764975,3613034167,4
355764976,3613034174,4
355764977,3613031790,4
355764978,3613034501,4
355764979,3613034431,4
355764980,3613034644,4
355764981,3613034325,4
355764982,3613033036,4
355764983,3613034088,4
355764984,3613033994,4
355764985,3613033050,4
355764986,3613033451,4
355764987,3613034016,4
355764988,3613034539,4
355764989,3613034825,4
355764990,3613034579,4
355764991,3613033111,4
355764992,3613034162,4
355764993,3613033420,4
355764994,3613034902,4
355764995,3613034278,4
355764996,3613034823,4
355764997,3613034000,4
355764999,3613033112,4
355765000,3613034403,4
355765001,3613034727,4
355765002,3613034230,4
355765003,3613034359,4
355765004,3613033475,4
355765005,3613034364,4
355765006,3613034901,4
355765007,3613034835,4
355765008,3613034612,4
355765009,3613034190,4
355765010,3613034327,4
355765011,3613034376,4
355765012,3613034419,4
355765013,3613033461,4
355765014,3613031771,4
355765015,3613034493,4
355765016,3613033446,4
355765017,3613034849,4
355765018,3613034680,4
355765019,3613034883,4
355765020,3613034066,4
355765021,3613034368,4
355765022,3613034323,4
355765023,3613034218,4
355765024,3613033173,4
355765025,3613031778,4
355765026,3613034474,4
355765027,3613034621,4
355765028,3613033127,4
355765029,3613034714,4
355765030,3613034369,4
355765031,3613033432,4
355765032,3613033074,4
355765033,3613034297,4
355765034,3613033437,4
355765035,3613034072,4
355765036,3613034848,4
355765037,3613034724,4
355765038,3613034592,4
355765039,3613034722,4
355765040,3613034168,4
355765041,3613033453,4
355765042,3613034455,4
355765043,3613034165,4
355765044,3613034240,4
355765045,3613034806,4
355765046,3613033405,4
355765047,3613034804,4
355765048,3613034746,4
355765049,3613034706,4
355765050,3613034736,4
355765051,3613033075,4
355765052,3613034307,4
355765053,3613033702,4
355765054,3613034696,4
355765055,3613034413,4
355765056,3613034895,4
355765057,3613034367,4
355765058,3613033016,4
355765059,3613034791,4
355765060,3613034728,4
355765061,3613034443,4
355765062,3613034763,4
355765063,3613033478,4
355765064,3613034374,4
355765065,3613031755,4
355765066,3613034626,4
355765067,3613034530,4
355765068,3613033185,4
355765069,3613034221,4
355765070,3613034889,4
355765071,3613033441,4
355765072,3613033029,4
355765073,3613034748,4
355765074,3613034415,4
355765075,3613034039,4
355765076,3613034386,4
355765077,3613034255,4
355765078,3613033426,4
355765079,3613034502,4
355765080,3613033001,4
355765081,3613034421,4
355765082,3613033153,4
355765083,3613033121,4
355765084,3613033468,4
355765085,3613034701,4
355765086,3613034483,4
355771951,3613097261,4
355771952,3613097409,4
355771953,3613097211,8
355771954,3613097231,8
355771955,3613096976,4
355771956,3613097351,4
355771957,3613097177,4
355771958,3613097127,4
355771959,3613097173,4
355771960,3613096960,4
355771961,3613096877,4
355771962,3613097315,4
355771963,3613096970,4
355771964,3613096994,4
355771965,3613097081,4
355771966,3613097189,4
355771967,3613097347,4
355771968,3613096850,4
355771969,3613097368,4
355771970,3613097141,4
355771971,3613097107,4
355771972,3613097112,4
355771973,3613096802,4
355771974,3613097363,4
355771975,3613096800,4
355771976,3613097169,4
355771977,3613097064,4
355771978,3613097144,4
355771979,3613096483,4
355771980,3613096831,4
355771981,3613097366,4
355771982,3613097022,4
355771983,3613097183,4
355771984,3613097041,4
355771985,3613097042,4
355771986,3613097406,4
355771987,3613097278,4
355771988,3613096805,4
355771989,3613096900,4
355771990,3613097274,4
355771991,3613097009,4
355771992,3613096897,4
355771993,3613097307,4
355771994,3613096447,4
355771995,3613096932,4
355771996,3613097319,4
355771997,3613096820,4
355771998,3613097399,4
355771999,3613097287,4
355772000,3613097295,4
355772001,3613097063,4
355772002,3613096824,4
355772003,3613097382,4
355772004,3613096815,4
355772005,3613096944,4
355772006,3613097290,4
355772007,3613096466,4
355772008,3613096865,4
355772009,3613097374,4
355772010,3613097038,4
355772011,3613097043,4
355772012,3613096859,4
355772013,3613097311,4
355772014,3613096883,4
355772015,3613096973,4
355772016,3613097402,4
355772017,3613097332,4
355772018,3613096896,4
355772019,3613097255,4
355772020,3613096835,4
355772021,3613097401,4
355772022,3613097312,4
355772023,3613097074,4
355772024,3613096955,4
355772025,3613097386,4
355772026,3613096974,4
355772027,3613097232,4
355772028,3613097089,4
355772029,3613096858,4
355772030,3613096847,4
355772031,3613096895,4
355772032,3613097213,4
355772033,3613097267,4
355772034,3613096825,4
355772035,3613097330,4
355772036,3613097102,4
355772037,3613096876,4
355772038,3613097004,4
355772039,3613097260,4
355772040,3613096469,4
355772041,3613097226,4
355772042,3613097122,4
355772043,3613097228,4
355772044,3613097236,4
355772045,3613096913,4
355772046,3613097381,4
355772047,3613097049,4
355772048,3613097197,4
355772049,3613097036,4
355772050,3613096977,4
355772051,3613097237,4
355772052,3613097313,4
355772053,3613096909,4
355772054,3613097258,4
355772055,3613097205,4
355772056,3613096863,4
355772057,3613096930,4
355772058,3613096852,4
355772059,3613096959,4
355772060,3613096911,4
355772061,3613096996,4
355772062,3613097294,4
355772063,3613096482,4
355772064,3613096490,4
355772065,3613097380,4
355772066,3613097084,4
355772067,3613096917,4
355772068,3613096879,4
355772069,3613097354,4
355772070,3613096478,4
355772071,3613097162,4
355772072,3613097250,4
355772073,3613096803,4
355772074,3613096916,4
355772075,3613097367,4
355772076,3613096451,4
355772077,3613097116,4
355772078,3613097212,4
355772079,3613096938,4
355772080,3613097329,4
355772081,3613097070,4
355772082,3613096951,4
355772083,3613097395,4
355772084,3613096936,4
355772085,3613096993,4
355772086,3613097080,4
355772087,3613097276,4
355772088,3613097387,4
355772089,3613096984,4
355772090,3613097021,4
355772091,3613097130,4
355772092,3613097076,4
355772093,3613096934,4
355772094,3613097337,4
355772095,3613097151,4
355772096,3613097147,4
355772097,3613097199,4
